"headline","subheadline","author","content","newspaper","date"
"Objetivo es la comunicación directa”; “Es vital para una autoridad hablar quechua”; “Legislador visitó diferentes zonas de Lima y el interior del Perú llevando ayuda y buscando un acercamiento con los sectores ‘más alejados y vulnerables’ del país.”;NA""","Por Redacción","","","correo","2016/11/07"
"‘Siempre viajó’. La legisladora Karla Schaeffer indicó que Kenji Fujimori ‘siempre ha viajado.’ Lo mismo afirma respecto a posibles planes electorales.","","Correo","","correo","2016/11/07"
"De las razones detrás de los movimientos de Kenji Fujimori","Las fotos muestran al hijo menor de Albert Fujimori entregando objetos, participando en discusiones y aprendiendo las necesidades de distintos grupos.","'Gladymir Anaya';genayagrupo@pense.pe","","correo","2016/11/07"
"Sobre el presente de Kenji Fujimori","Un vídeo accesible muestra al legislador hablando Quechua en una visita escolar.","'Genayagrupo'","","correo","2016/11/07"
"Acerca de la versión personalizada de Kenji Fujimori","Él insiste en que sus actividades no son meramente electorales, sino genuinas labores sociales.","'Genayagrupo'","","correo","2016/11/07"
"Rolando Reátegui no descarta futuras aspiraciones presidenciales de Kenji Fujimori","Reátegui considera que Kenji aún tiene mucho camino por recorrer antes de plantearse seriamente competir por la presidencia.","'Gerardo Távara';","","correo","2016/11/07"
"Ley y trampas en la modificación de la Ley Universitaria","Propuesta inicial modificatoria enfrenta cambios abruptos justo antes de la sesión programada.","'Anónimo'","","correo","2016/11/07"
"Paciente muere por melicidiosis","Ministerio de salud reporta un caso fatal asociado a esta enfermedad rarificada.","'Diario Correo'","","correo","2016/11/07"
"Entrecorp Sac somos socios estratégicos de Entel","","","Estamos solicitando un SUPERVISOR-VENDEDOR DE CAMPAÑA. Requisitos: experiencia mínima de 1 año, no registrar en NFGR DEL INTERMEDIO. Funciones: monitoriar y evaluar las ventas, enviar informes diarios, mantener e incrementar la cartera de clientes Beneficio Como Vendedor: Sueldo base S/500+ plus variable. Beneficio Como Supervisor: Base S/2000+plus variable.","correo","2016/11/07"
"DNI Claro","","Raquel Loayza, Meteoróloga SENAMHI","Brillante solar y temperatura de 22 grados en la capital. Informó que los cielos irán despejándose al mediodía y permanecerán así durante el resto de la tarde, mientras que la sensación de calor se irá incrementando con el paso de los días. Durante las primeras horas del día se perciben temperaturas mínimas de 17 grados y que la humedad ya comenzó a disminuir significativamente.","correo","2016/11/07"
"Incidente en La Victoria","Residentes temen otro incendio y piden clausura del local.","","Un incendio consumió parte de un taller mecánico en La Victoria, causando alarma entre los residentes. El fuego se originó debido a un cortocircuito. Los vecinos alertaron rápidamente y evacuaron sus domicilios preventivamente. Las labores de extinción fueron efectuadas por diez unidades de Bomberos.","correo","2016/11/07"
